SUBGRAPH with N=12000 (6 of 2000x2000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 1 | 0 run | time (s): 0.0341
device 3 | 0 run | time (s): 0.0269
device 5 | 0 run | time (s): 0.0331
device 4 | 0 run | time (s): 0.0331
device 0 | 0 run | time (s): 0.0265
device 2 | 0 run | time (s): 0.0330
device 3 | 1 run | time (s): 0.0451
device 2 | 1 run | time (s): 0.0260
device 4 | 1 run | time (s): 0.0360
device 1 | 1 run | time (s): 0.0279
device 5 | 1 run | time (s): 0.0279
device 0 | 1 run | time (s): 0.0291
device 3 | 2 run | time (s): 0.0391
device 1 | 2 run | time (s): 0.0260
device 5 | 2 run | time (s): 0.0360
device 0 | 2 run | time (s): 0.0421
device 2 | 2 run | time (s): 0.0286
device 4 | 2 run | time (s): 0.0265
device 4 | 3 run | time (s): 0.0260
device 5 | 3 run | time (s): 0.0260
device 2 | 3 run | time (s): 0.0284
device 3 | 3 run | time (s): 0.0260
device 0 | 3 run | time (s): 0.0265
device 1 | 3 run | time (s): 0.0252
device 5 | 4 run | time (s): 0.0260
device 4 | 4 run | time (s): 0.0330
device 1 | 4 run | time (s): 0.0260
device 0 | 4 run | time (s): 0.0260
device 2 | 4 run | time (s): 0.0329
device 3 | 4 run | time (s): 0.0329
device 2 | 5 run | time (s): 0.0332
device 3 | 5 run | time (s): 0.0304
device 1 | 5 run | time (s): 0.0260
device 4 | 5 run | time (s): 0.0304
device 0 | 5 run | time (s): 0.0260
device 5 | 5 run | time (s): 0.0304
device 4 | 6 run | time (s): 0.0413
device 5 | 6 run | time (s): 0.0260
device 3 | 6 run | time (s): 0.0403
device 0 | 6 run | time (s): 0.0234
device 2 | 6 run | time (s): 0.0294
device 1 | 6 run | time (s): 0.0272
device 2 | 7 run | time (s): 0.0419
device 3 | 7 run | time (s): 0.0419
device 4 | 7 run | time (s): 0.0419
device 0 | 7 run | time (s): 0.0260
device 5 | 7 run | time (s): 0.0332
device 1 | 7 run | time (s): 0.0332
device 4 | 8 run | time (s): 0.0360
device 3 | 8 run | time (s): 0.0360
device 5 | 8 run | time (s): 0.0265
device 0 | 8 run | time (s): 0.0279
device 1 | 8 run | time (s): 0.0265
device 2 | 8 run | time (s): 0.0329
device 1 | 9 run | time (s): 0.0360
device 4 | 9 run | time (s): 0.0121
device 0 | 9 run | time (s): 0.0273
device 2 | 9 run | time (s): 0.0260
device 3 | 9 run | time (s): 0.0286
device 5 | 9 run | time (s): 0.0277
device 1 | 10 run | time (s): 0.0406
device 4 | 10 run | time (s): 0.0260
device 3 | 10 run | time (s): 0.0293
device 0 | 10 run | time (s): 0.0300
device 5 | 10 run | time (s): 0.0293
device 2 | 10 run | time (s): 0.0293
Total time used (s): 0.3764
Total time used (s): 0.3417
Total time used (s): 0.3220
Total time used (s): 0.3422
Total time used (s): 0.3108
Total time used (s): 0.3286
