SUBGRAPH with N=12000 (8 of 1500x1500 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 2 | 0 run | time (s): 0.0260
device 7 | 0 run | time (s): 0.0360
device 3 | 0 run | time (s): 0.0260
device 6 | 0 run | time (s): 0.0298
device 4 | 0 run | time (s): 0.0260
device 0 | 0 run | time (s): 0.0307
device 5 | 0 run | time (s): 0.0297
device 1 | 0 run | time (s): 0.0067
device 4 | 1 run | time (s): 0.0496
device 7 | 1 run | time (s): 0.0278
device 6 | 1 run | time (s): 0.0278
device 1 | 1 run | time (s): 0.0360
device 2 | 1 run | time (s): 0.0278
device 5 | 1 run | time (s): 0.0262
device 0 | 1 run | time (s): 0.0288
device 3 | 1 run | time (s): 0.0260
device 2 | 2 run | time (s): 0.0260
device 1 | 2 run | time (s): 0.0260
device 6 | 2 run | time (s): 0.0360
device 0 | 2 run | time (s): 0.0260
device 5 | 2 run | time (s): 0.0299
device 4 | 2 run | time (s): 0.0299
device 7 | 2 run | time (s): 0.0273
device 3 | 2 run | time (s): 0.0299
device 2 | 3 run | time (s): 0.0407
device 1 | 3 run | time (s): 0.0397
device 4 | 3 run | time (s): 0.0260
device 0 | 3 run | time (s): 0.0406
device 3 | 3 run | time (s): 0.0292
device 5 | 3 run | time (s): 0.0292
device 6 | 3 run | time (s): 0.0292
device 7 | 3 run | time (s): 0.0292
device 6 | 4 run | time (s): 0.0230
device 4 | 4 run | time (s): 0.0260
device 2 | 4 run | time (s): 0.0260
device 0 | 4 run | time (s): 0.0324
device 5 | 4 run | time (s): 0.0313
device 3 | 4 run | time (s): 0.0313
device 1 | 4 run | time (s): 0.0313
device 7 | 4 run | time (s): 0.0313
device 1 | 5 run | time (s): 0.0423
device 3 | 5 run | time (s): 0.0260
device 2 | 5 run | time (s): 0.0260
device 5 | 5 run | time (s): 0.0260
device 0 | 5 run | time (s): 0.0340
device 7 | 5 run | time (s): 0.0297
device 6 | 5 run | time (s): 0.0297
device 4 | 5 run | time (s): 0.0284
device 1 | 6 run | time (s): 0.0277
device 2 | 6 run | time (s): 0.0277
device 3 | 6 run | time (s): 0.0260
device 7 | 6 run | time (s): 0.0260
device 0 | 6 run | time (s): 0.0286
device 5 | 6 run | time (s): 0.0277
device 6 | 6 run | time (s): 0.0277
device 4 | 6 run | time (s): 0.0277
device 6 | 7 run | time (s): 0.0260
device 4 | 7 run | time (s): 0.0294
device 3 | 7 run | time (s): 0.0260
device 0 | 7 run | time (s): 0.0304
device 7 | 7 run | time (s): 0.0294
device 5 | 7 run | time (s): 0.0294
device 2 | 7 run | time (s): 0.0202
device 1 | 7 run | time (s): 0.0192
device 5 | 8 run | time (s): 0.0299
device 1 | 8 run | time (s): 0.0260
device 0 | 8 run | time (s): 0.0303
device 6 | 8 run | time (s): 0.0223
device 4 | 8 run | time (s): 0.0293
device 2 | 8 run | time (s): 0.0293
device 3 | 8 run | time (s): 0.0293
device 7 | 8 run | time (s): 0.0293
device 1 | 9 run | time (s): 0.0260
device 2 | 9 run | time (s): 0.0301
device 6 | 9 run | time (s): 0.0075
device 4 | 9 run | time (s): 0.0301
device 7 | 9 run | time (s): 0.0295
device 5 | 9 run | time (s): 0.0347
device 0 | 9 run | time (s): 0.0311
device 3 | 9 run | time (s): 0.0085
device 1 | 10 run | time (s): 0.0323
device 3 | 10 run | time (s): 0.0119
device 2 | 10 run | time (s): 0.0323
device 5 | 10 run | time (s): 0.0119
device 7 | 10 run | time (s): 0.0360
device 0 | 10 run | time (s): 0.0260
device 6 | 10 run | time (s): 0.0326
device 4 | 10 run | time (s): 0.0252
Total time used (s): 0.3121
Total time used (s): 0.2700
Total time used (s): 0.3275
Total time used (s): 0.3059
Total time used (s): 0.3313
Total time used (s): 0.3390
Total time used (s): 0.2915
Total time used (s): 0.3131
