SUBGRAPH with N=12000 (6 of 2000x2000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 1 | 0 run | time (s): 0.0334
device 0 | 0 run | time (s): 0.0319
device 1 | 1 run | time (s): 0.0426
device 0 | 1 run | time (s): 0.0311
device 1 | 2 run | time (s): 0.0360
device 0 | 2 run | time (s): 0.0311
device 1 | 3 run | time (s): 0.0521
device 0 | 3 run | time (s): 0.0327
device 1 | 4 run | time (s): 0.0315
device 0 | 4 run | time (s): 0.0327
device 1 | 5 run | time (s): 0.0346
device 0 | 5 run | time (s): 0.0396
device 1 | 6 run | time (s): 0.0350
device 0 | 6 run | time (s): 0.0493
device 1 | 7 run | time (s): 0.0304
device 0 | 7 run | time (s): 0.0358
device 1 | 8 run | time (s): 0.0260
device 0 | 8 run | time (s): 0.0425
device 1 | 9 run | time (s): 0.0354
device 0 | 9 run | time (s): 0.0310
device 1 | 10 run | time (s): 0.0279
device 0 | 10 run | time (s): 0.0316
Total time used (s): 0.3849
Total time used (s): 0.3892
