device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.5584 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4752 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4776 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4739 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4741 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4740 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4728 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4786 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4781 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4742 sec, FAILED
device potrf n 12000, nb 1500, p-by-q 6-by-1, residual nan, tol 2.22e-16, time 0.4726 sec, FAILED
