SUBGRAPH with N=12000 (6 of 2000x2000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 7 | 0 run | time (s): 0.0344
device 2 | 0 run | time (s): 0.0260
device 4 | 0 run | time (s): 0.0260
device 1 | 0 run | time (s): 0.0220
device 5 | 0 run | time (s): 0.0260
device 0 | 0 run | time (s): 0.0260
device 3 | 0 run | time (s): 0.0318
device 6 | 0 run | time (s): 0.0318
device 5 | 1 run | time (s): 0.0429
device 4 | 1 run | time (s): 0.0359
device 7 | 1 run | time (s): 0.0316
device 2 | 1 run | time (s): 0.0260
device 1 | 1 run | time (s): 0.0316
device 0 | 1 run | time (s): 0.0260
device 6 | 1 run | time (s): 0.0316
device 3 | 1 run | time (s): 0.0316
device 5 | 2 run | time (s): 0.0462
device 7 | 2 run | time (s): 0.0360
device 1 | 2 run | time (s): 0.0360
device 0 | 2 run | time (s): 0.0362
device 2 | 2 run | time (s): 0.0337
device 4 | 2 run | time (s): 0.0337
device 6 | 2 run | time (s): 0.0265
device 3 | 2 run | time (s): 0.0337
device 5 | 3 run | time (s): 0.0308
device 7 | 3 run | time (s): 0.0480
device 6 | 3 run | time (s): 0.0480
device 3 | 3 run | time (s): 0.0480
device 0 | 3 run | time (s): 0.0373
device 4 | 3 run | time (s): 0.0398
device 1 | 3 run | time (s): 0.0398
device 2 | 3 run | time (s): 0.0398
device 6 | 4 run | time (s): 0.0106
device 7 | 4 run | time (s): 0.0260
device 4 | 4 run | time (s): 0.0307
device 3 | 4 run | time (s): 0.0360
device 0 | 4 run | time (s): 0.0421
device 1 | 4 run | time (s): 0.0307
device 2 | 4 run | time (s): 0.0307
device 5 | 4 run | time (s): 0.0260
device 3 | 5 run | time (s): 0.0260
device 5 | 5 run | time (s): 0.0360
device 0 | 5 run | time (s): 0.0220
device 2 | 5 run | time (s): 0.0209
device 7 | 5 run | time (s): 0.0315
device 4 | 5 run | time (s): 0.0315
device 1 | 5 run | time (s): 0.0315
device 6 | 5 run | time (s): 0.0315
device 6 | 6 run | time (s): 0.0265
device 2 | 6 run | time (s): 0.0265
device 3 | 6 run | time (s): 0.0265
device 0 | 6 run | time (s): 0.0503
device 1 | 6 run | time (s): 0.0265
device 5 | 6 run | time (s): 0.0283
device 4 | 6 run | time (s): 0.0260
device 7 | 6 run | time (s): 0.0260
device 6 | 7 run | time (s): 0.0337
device 7 | 7 run | time (s): 0.0260
device 3 | 7 run | time (s): 0.0260
device 2 | 7 run | time (s): 0.0337
device 5 | 7 run | time (s): 0.0278
device 4 | 7 run | time (s): 0.0278
device 1 | 7 run | time (s): 0.0278
device 0 | 7 run | time (s): 0.0291
device 1 | 8 run | time (s): 0.0260
device 2 | 8 run | time (s): 0.0260
device 6 | 8 run | time (s): 0.0360
device 0 | 8 run | time (s): 0.0456
device 7 | 8 run | time (s): 0.0329
device 3 | 8 run | time (s): 0.0329
device 4 | 8 run | time (s): 0.0263
device 5 | 8 run | time (s): 0.0329
device 7 | 9 run | time (s): 0.0500
device 4 | 9 run | time (s): 0.0390
device 5 | 9 run | time (s): 0.0285
device 2 | 9 run | time (s): 0.0285
device 1 | 9 run | time (s): 0.0285
device 0 | 9 run | time (s): 0.0450
device 3 | 9 run | time (s): 0.0360
device 6 | 9 run | time (s): 0.0260
device 4 | 10 run | time (s): 0.0258
device 7 | 10 run | time (s): 0.0274
device 2 | 10 run | time (s): 0.0260
device 1 | 10 run | time (s): 0.0258
device 0 | 10 run | time (s): 0.0260
device 5 | 10 run | time (s): 0.0258
device 3 | 10 run | time (s): 0.0114
device 6 | 10 run | time (s): 0.0258
Total time used (s): 0.3280
Total time used (s): 0.3510
Total time used (s): 0.3399
Total time used (s): 0.3856
Total time used (s): 0.3261
Total time used (s): 0.3178
Total time used (s): 0.3424
Total time used (s): 0.3699
