SUBGRAPH with N=72000 (6 of 12000x12000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
device 0 | 0 run | time (s): 7.2208
device 0 | 1 run | time (s): 7.2613
device 0 | 2 run | time (s): 7.2677
device 0 | 3 run | time (s): 7.2346
device 0 | 4 run | time (s): 7.2151
device 0 | 5 run | time (s): 7.2434
device 0 | 6 run | time (s): 7.2674
device 0 | 7 run | time (s): 7.2782
device 0 | 8 run | time (s): 7.2714
device 0 | 9 run | time (s): 7.2455
device 0 | 10 run | time (s): 7.2737
Total time used (s): 79.7792
