SUBGRAPH with N=72000 (8 of 9000x9000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 2 | 0 run | time (s): 2.6348
device 5 | 0 run | time (s): 2.6445
device 3 | 0 run | time (s): 2.6283
device 1 | 0 run | time (s): 2.6203
device 0 | 0 run | time (s): 2.6595
device 4 | 0 run | time (s): 2.6333
device 1 | 1 run | time (s): 2.3060
device 3 | 1 run | time (s): 2.2954
device 2 | 1 run | time (s): 2.3232
device 4 | 1 run | time (s): 2.3056
device 0 | 1 run | time (s): 2.3251
device 5 | 1 run | time (s): 2.2980
device 1 | 2 run | time (s): 2.3107
device 0 | 2 run | time (s): 2.3297
device 4 | 2 run | time (s): 2.3132
device 3 | 2 run | time (s): 2.3132
device 5 | 2 run | time (s): 2.3135
device 2 | 2 run | time (s): 2.3165
device 1 | 3 run | time (s): 2.5410
device 0 | 3 run | time (s): 2.5719
device 5 | 3 run | time (s): 2.5280
device 4 | 3 run | time (s): 2.5410
device 3 | 3 run | time (s): 2.5479
device 2 | 3 run | time (s): 2.5549
device 4 | 4 run | time (s): 2.6670
device 5 | 4 run | time (s): 2.6771
device 2 | 4 run | time (s): 2.6801
device 1 | 4 run | time (s): 2.6780
device 0 | 4 run | time (s): 2.6886
device 3 | 4 run | time (s): 2.6585
device 2 | 5 run | time (s): 2.3271
device 1 | 5 run | time (s): 2.3162
device 4 | 5 run | time (s): 2.3301
device 0 | 5 run | time (s): 2.3302
device 5 | 5 run | time (s): 2.3203
device 3 | 5 run | time (s): 2.3142
