TILED with N=72000 (6 of 12000x12000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
device 0 | 0 run | time (s): 7.0863
device 0 | 1 run | time (s): 7.1289
device 0 | 2 run | time (s): 7.1601
device 0 | 3 run | time (s): 7.1737
device 0 | 4 run | time (s): 7.2040
device 0 | 5 run | time (s): 7.1933
device 0 | 6 run | time (s): 7.1586
device 0 | 7 run | time (s): 7.1271
device 0 | 8 run | time (s): 7.1254
device 0 | 9 run | time (s): 7.1551
device 0 | 10 run | time (s): 7.1560
Total time used (s): 78.6686
