device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 2.17e-20, tol 2.22e-16, time 8.8258 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 1.15e-20, tol 2.22e-16, time 8.8196 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 1.69e-20, tol 2.22e-16, time 8.8226 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 2.14e-20, tol 2.22e-16, time 8.8206 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 2.73e-20, tol 2.22e-16, time 8.7944 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 3.27e-20, tol 2.22e-16, time 8.7612 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 3.84e-20, tol 2.22e-16, time 8.7849 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 3.92e-20, tol 2.22e-16, time 8.7995 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 4.73e-20, tol 2.22e-16, time 8.8052 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 4.49e-20, tol 2.22e-16, time 8.8239 sec, pass
device getrf n 24000, nb 4000, p-by-q 1-by-1, residual 5.31e-20, tol 2.22e-16, time 8.8147 sec, pass
