device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 1.72e-20, tol 2.22e-16, time 10.9210 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 1.16e-20, tol 2.22e-16, time 10.8544 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 1.83e-20, tol 2.22e-16, time 10.8480 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 2.24e-20, tol 2.22e-16, time 10.8656 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 2.83e-20, tol 2.22e-16, time 10.9152 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 3.56e-20, tol 2.22e-16, time 10.8886 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 4.18e-20, tol 2.22e-16, time 10.8532 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 4.65e-20, tol 2.22e-16, time 10.8503 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 5.28e-20, tol 2.22e-16, time 10.9107 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 5.49e-20, tol 2.22e-16, time 10.9149 sec, pass
device getrf n 24000, nb 4000, p-by-q 6-by-1, residual 5.69e-20, tol 2.22e-16, time 10.9020 sec, pass
