Single-kernel with N=24000 (1 of 24000x24000 tiles)
device 0 | 0 run | time (s): 0.5386
device 0 | 1 run | time (s): 0.5344
device 0 | 2 run | time (s): 0.5345
device 0 | 3 run | time (s): 0.5353
device 0 | 4 run | time (s): 0.5353
device 0 | 5 run | time (s): 0.5352
device 0 | 6 run | time (s): 0.5349
device 0 | 7 run | time (s): 0.5354
device 0 | 8 run | time (s): 0.5354
device 0 | 9 run | time (s): 0.5365
device 0 | 10 run | time (s): 0.5356
Total time used (s): 5.8911
