device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 1.67e-20, tol 2.22e-16, time 9.7793 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 1.38e-20, tol 2.22e-16, time 9.7793 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 1.61e-20, tol 2.22e-16, time 9.7619 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 2.34e-20, tol 2.22e-16, time 9.7758 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 3.01e-20, tol 2.22e-16, time 9.7901 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 3.79e-20, tol 2.22e-16, time 9.8316 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 4.45e-20, tol 2.22e-16, time 9.7735 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 5.16e-20, tol 2.22e-16, time 9.7647 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 5.40e-20, tol 2.22e-16, time 9.7630 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 5.25e-20, tol 2.22e-16, time 9.7786 sec, pass
device getrf n 24000, nb 4000, p-by-q 2-by-1, residual 5.88e-20, tol 2.22e-16, time 9.7864 sec, pass
