TILED with N=24000 (6 of 4000x4000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 16 kB
device 0 | 0 run | time (s): 0.5732
device 0 | 1 run | time (s): 0.5747
device 0 | 2 run | time (s): 0.5740
device 0 | 3 run | time (s): 0.5753
device 0 | 4 run | time (s): 0.5730
device 0 | 5 run | time (s): 0.5757
device 0 | 6 run | time (s): 0.5769
device 0 | 7 run | time (s): 0.5747
device 0 | 8 run | time (s): 0.5770
device 0 | 9 run | time (s): 0.5766
device 0 | 10 run | time (s): 0.5758
Total time used (s): 6.3270
