SUBGRAPH with N=72000 (6 of 12000x12000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 25600 kB
src/modules/transport/ibrc/ibrc.cpp:nvshmemt_init:1850: neither nv_peer_mem, or nvidia_peermem detected. Skipping transport.

WARN: init failed for remote transport: ibrc
src/modules/transport/ibrc/ibrc.cpp:nvshmemt_init:1850: neither nv_peer_mem, or nvidia_peermem detected. Skipping transport.

WARN: init failed for remote transport: ibrc
PE 0. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 1. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 1. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 0. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 1. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 0. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 1. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 0. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 1. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 0. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 1. Create subgraph with subN=3 (3 of 4000x4000 tiles)
PE 0. Create subgraph with subN=3 (3 of 4000x4000 tiles)
device 1 | 0 run | time (s): 7.8676
device 0 | 0 run | time (s): 7.9397
device 1 | 1 run | time (s): 7.8908
device 0 | 1 run | time (s): 7.9746
device 1 | 2 run | time (s): 7.8746
device 0 | 2 run | time (s): 7.9486
device 1 | 3 run | time (s): 7.9301
device 0 | 3 run | time (s): 8.0139
device 1 | 4 run | time (s): 7.7784
device 0 | 4 run | time (s): 7.8574
device 0 | 5 run | time (s): 7.8389
device 1 | 5 run | time (s): 7.7589
device 1 | 6 run | time (s): 7.9800
device 0 | 6 run | time (s): 7.9839
device 1 | 7 run | time (s): 7.8800
device 0 | 7 run | time (s): 7.9611
device 0 | 8 run | time (s): 7.9692
device 1 | 8 run | time (s): 7.8817
device 1 | 9 run | time (s): 8.0814
device 0 | 9 run | time (s): 8.1694
device 1 | 10 run | time (s): 7.8980
device 0 | 10 run | time (s): 8.0004
Total time used (s): 86.8215
Total time used (s): 87.6572
