TILED with N=36000 (6 of 6000x6000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
device 0 | 0 run | time (s): 0.9141
device 0 | 1 run | time (s): 0.9141
device 0 | 2 run | time (s): 0.9142
device 0 | 3 run | time (s): 0.9160
device 0 | 4 run | time (s): 0.9167
device 0 | 5 run | time (s): 0.9170
device 0 | 6 run | time (s): 0.9173
device 0 | 7 run | time (s): 0.9209
device 0 | 8 run | time (s): 0.9199
device 0 | 9 run | time (s): 0.9221
device 0 | 10 run | time (s): 0.9229
Total time used (s): 10.0952
