device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9830 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9632 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9631 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9630 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9628 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9630 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9630 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9629 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9631 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9630 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 1-by-1, residual nan, tol 2.22e-16, time 0.9631 sec, FAILED
