SUBGRAPH with N=36000 (8 of 4500x4500 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 5 | 0 run | time (s): 0.3933
device 4 | 0 run | time (s): 0.3833
device 1 | 0 run | time (s): 0.3844
device 2 | 0 run | time (s): 0.3717
device 3 | 0 run | time (s): 0.3717
device 0 | 0 run | time (s): 0.3709
device 2 | 1 run | time (s): 0.4040
device 0 | 1 run | time (s): 0.4141
device 5 | 1 run | time (s): 0.4014
device 4 | 1 run | time (s): 0.4014
device 1 | 1 run | time (s): 0.4014
device 3 | 1 run | time (s): 0.4014
device 2 | 2 run | time (s): 0.3857
device 4 | 2 run | time (s): 0.3690
device 1 | 2 run | time (s): 0.3857
device 5 | 2 run | time (s): 0.3780
device 0 | 2 run | time (s): 0.3715
device 3 | 2 run | time (s): 0.3757
device 1 | 3 run | time (s): 0.3920
device 4 | 3 run | time (s): 0.4070
device 3 | 3 run | time (s): 0.4007
device 5 | 3 run | time (s): 0.3896
device 0 | 3 run | time (s): 0.4042
device 2 | 3 run | time (s): 0.4007
device 4 | 4 run | time (s): 0.3748
device 3 | 4 run | time (s): 0.3648
device 5 | 4 run | time (s): 0.3748
device 0 | 4 run | time (s): 0.3623
device 2 | 4 run | time (s): 0.3538
device 1 | 4 run | time (s): 0.3528
device 5 | 5 run | time (s): 0.3571
device 2 | 5 run | time (s): 0.3550
device 0 | 5 run | time (s): 0.3601
device 4 | 5 run | time (s): 0.3524
device 3 | 5 run | time (s): 0.3524
device 1 | 5 run | time (s): 0.3503
device 1 | 6 run | time (s): 0.3922
device 3 | 6 run | time (s): 0.4032
device 2 | 6 run | time (s): 0.3900
device 5 | 6 run | time (s): 0.3900
device 4 | 6 run | time (s): 0.3942
device 0 | 6 run | time (s): 0.3910
device 4 | 7 run | time (s): 0.4081
device 5 | 7 run | time (s): 0.4035
device 2 | 7 run | time (s): 0.4051
device 3 | 7 run | time (s): 0.4040
device 0 | 7 run | time (s): 0.4141
device 1 | 7 run | time (s): 0.4035
device 1 | 8 run | time (s): 0.4096
device 3 | 8 run | time (s): 0.4170
device 5 | 8 run | time (s): 0.4060
device 4 | 8 run | time (s): 0.4040
device 0 | 8 run | time (s): 0.4121
device 2 | 8 run | time (s): 0.4086
device 1 | 9 run | time (s): 0.3654
device 2 | 9 run | time (s): 0.3714
device 3 | 9 run | time (s): 0.3704
device 4 | 9 run | time (s): 0.3604
device 0 | 9 run | time (s): 0.3570
device 5 | 9 run | time (s): 0.3545
device 1 | 10 run | time (s): 0.3580
device 5 | 10 run | time (s): 0.3510
device 0 | 10 run | time (s): 0.3304
device 2 | 10 run | time (s): 0.3498
device 4 | 10 run | time (s): 0.3378
device 3 | 10 run | time (s): 0.3498
Total time used (s): 4.1958
Total time used (s): 4.1924
Total time used (s): 4.1952
Total time used (s): 4.2111
Total time used (s): 4.1876
Total time used (s): 4.1992
