SUBGRAPH with N=36000 (6 of 6000x6000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 1 | 0 run | time (s): 0.3486
device 2 | 0 run | time (s): 0.3460
device 4 | 0 run | time (s): 0.3486
device 0 | 0 run | time (s): 0.3540
device 5 | 0 run | time (s): 0.3469
device 3 | 0 run | time (s): 0.3518
device 3 | 1 run | time (s): 0.4257
device 2 | 1 run | time (s): 0.4197
device 4 | 1 run | time (s): 0.4156
device 0 | 1 run | time (s): 0.4237
device 5 | 1 run | time (s): 0.4144
device 1 | 1 run | time (s): 0.4144
device 2 | 2 run | time (s): 0.4218
device 1 | 2 run | time (s): 0.4277
device 3 | 2 run | time (s): 0.4201
device 5 | 2 run | time (s): 0.4267
device 4 | 2 run | time (s): 0.4277
device 0 | 2 run | time (s): 0.4240
device 1 | 3 run | time (s): 0.4180
device 3 | 3 run | time (s): 0.4305
device 0 | 3 run | time (s): 0.4375
device 5 | 3 run | time (s): 0.4180
device 4 | 3 run | time (s): 0.4180
device 2 | 3 run | time (s): 0.4240
device 1 | 4 run | time (s): 0.3850
device 3 | 4 run | time (s): 0.3808
device 2 | 4 run | time (s): 0.3970
device 5 | 4 run | time (s): 0.3980
device 4 | 4 run | time (s): 0.3798
device 0 | 4 run | time (s): 0.3947
device 1 | 5 run | time (s): 0.3369
device 3 | 5 run | time (s): 0.3391
device 2 | 5 run | time (s): 0.3371
device 0 | 5 run | time (s): 0.3441
device 4 | 5 run | time (s): 0.3217
device 5 | 5 run | time (s): 0.3327
device 3 | 6 run | time (s): 0.4202
device 2 | 6 run | time (s): 0.4182
device 1 | 6 run | time (s): 0.4202
device 5 | 6 run | time (s): 0.4100
device 0 | 6 run | time (s): 0.4170
device 4 | 6 run | time (s): 0.4100
device 1 | 7 run | time (s): 0.3950
device 0 | 7 run | time (s): 0.4132
device 4 | 7 run | time (s): 0.3799
device 2 | 7 run | time (s): 0.3899
device 5 | 7 run | time (s): 0.3909
device 3 | 7 run | time (s): 0.4021
device 3 | 8 run | time (s): 0.3750
device 1 | 8 run | time (s): 0.3772
device 2 | 8 run | time (s): 0.3770
device 0 | 8 run | time (s): 0.3872
device 5 | 8 run | time (s): 0.3613
device 4 | 8 run | time (s): 0.3770
device 2 | 9 run | time (s): 0.3986
device 1 | 9 run | time (s): 0.3986
device 5 | 9 run | time (s): 0.3966
device 4 | 9 run | time (s): 0.3940
device 0 | 9 run | time (s): 0.3982
device 3 | 9 run | time (s): 0.3902
device 1 | 10 run | time (s): 0.4181
device 2 | 10 run | time (s): 0.4171
device 5 | 10 run | time (s): 0.4083
device 4 | 10 run | time (s): 0.4083
device 3 | 10 run | time (s): 0.4083
device 0 | 10 run | time (s): 0.4153
Total time used (s): 4.4089
Total time used (s): 4.3397
Total time used (s): 4.3465
Total time used (s): 4.2807
Total time used (s): 4.3439
Total time used (s): 4.3039
