device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 1.1936 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8614 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8557 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8605 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8599 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8574 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8605 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8523 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8568 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8585 sec, FAILED
device potrf n 36000, nb 4500, p-by-q 8-by-1, residual nan, tol 2.22e-16, time 0.8588 sec, FAILED
