SUBGRAPH with N=24000 (8 of 3000x3000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
device 0 | 0 run | time (s): 0.3036
device 0 | 1 run | time (s): 0.3026
device 0 | 2 run | time (s): 0.3112
device 0 | 3 run | time (s): 0.3015
device 0 | 4 run | time (s): 0.3030
device 0 | 5 run | time (s): 0.3024
device 0 | 6 run | time (s): 0.3134
device 0 | 7 run | time (s): 0.3042
device 0 | 8 run | time (s): 0.3022
device 0 | 9 run | time (s): 0.3054
device 0 | 10 run | time (s): 0.3028
Total time used (s): 3.3522
