SUBGRAPH with N=24000 (6 of 4000x4000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 2048 kB
WARN: init failed for remote transport: ibrc
WARN: init failed for remote transport: ibrc
device 1 | 0 run | time (s): 0.2330
device 0 | 0 run | time (s): 0.2358
device 1 | 1 run | time (s): 0.2059
device 0 | 1 run | time (s): 0.2012
device 1 | 2 run | time (s): 0.1778
device 0 | 2 run | time (s): 0.1960
device 1 | 3 run | time (s): 0.1951
device 0 | 3 run | time (s): 0.2000
device 1 | 4 run | time (s): 0.2020
device 0 | 4 run | time (s): 0.2146
device 1 | 5 run | time (s): 0.1931
device 0 | 5 run | time (s): 0.1820
device 1 | 6 run | time (s): 0.1734
device 0 | 6 run | time (s): 0.1760
device 1 | 7 run | time (s): 0.2020
device 0 | 7 run | time (s): 0.2094
device 1 | 8 run | time (s): 0.1906
device 0 | 8 run | time (s): 0.2070
device 1 | 9 run | time (s): 0.1945
device 0 | 9 run | time (s): 0.1975
device 1 | 10 run | time (s): 0.1760
device 0 | 10 run | time (s): 0.1839
Total time used (s): 2.1435
Total time used (s): 2.2033
