Single-kernel with N=36000 (1 of 36000x36000 tiles)
device 0 | 0 run | time (s): 3.8793
device 0 | 1 run | time (s): 3.8523
device 0 | 2 run | time (s): 3.8450
device 0 | 3 run | time (s): 3.8500
device 0 | 4 run | time (s): 3.8441
device 0 | 5 run | time (s): 3.8408
device 0 | 6 run | time (s): 3.8439
device 0 | 7 run | time (s): 3.8486
device 0 | 8 run | time (s): 3.8419
device 0 | 9 run | time (s): 3.8422
device 0 | 10 run | time (s): 3.8408
Total time used (s): 42.3289
