TILED with N=36000 (6 of 6000x6000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 25600 kB
device 0 | 0 run | time (s): 3.9709
device 0 | 1 run | time (s): 3.9575
device 0 | 2 run | time (s): 3.9583
device 0 | 3 run | time (s): 3.9799
device 0 | 4 run | time (s): 3.9605
device 0 | 5 run | time (s): 3.9582
device 0 | 6 run | time (s): 3.9584
device 0 | 7 run | time (s): 3.9583
device 0 | 8 run | time (s): 3.9688
device 0 | 9 run | time (s): 3.9581
device 0 | 10 run | time (s): 3.9579
Total time used (s): 43.5868
