TILED with N=48000 (6 of 8000x8000 tiles)
SM Limit per kernel = 100
cuBLAS workspace = 25600 kB
device 0 | 0 run | time (s): 4.2890
device 0 | 1 run | time (s): 4.2985
device 0 | 2 run | time (s): 4.3186
device 0 | 3 run | time (s): 4.3380
device 0 | 4 run | time (s): 4.3523
device 0 | 5 run | time (s): 4.3517
device 0 | 6 run | time (s): 4.3573
device 0 | 7 run | time (s): 4.3480
device 0 | 8 run | time (s): 4.3365
device 0 | 9 run | time (s): 4.3243
device 0 | 10 run | time (s): 4.3277
Total time used (s): 47.6419
